id,price_doc
32028,5494599.5
32029,17161598.0
32030,3709342.75
32031,3837114.75
32032,9205306.0
32033,7912397.5
32034,3378680.25
32035,7667304.0
32036,7772534.0
32037,8433682.0
32038,6114617.5
32039,7837028.5
32040,15062904.0
32041,3807108.25
32042,6889215.0
32043,36413584.0
32044,5319813.0
32045,4073902.5
32046,8600374.0
32047,10863726.0
32048,12202516.0
32049,6097350.5
32050,10487142.0
32051,7778547.5
32052,6115583.0
32053,8247413.0
32054,6930730.5
32055,3250340.25
32056,9874300.0
32057,4000772.25
32058,3565098.0
32059,5397385.5
32060,6473029.0
32061,8919172.0
32062,6350207.0
32063,6582386.0
32064,7011101.0
32065,6276806.5
32066,6874162.5
32067,3752069.75
32068,4805590.0
32069,3332192.0
32070,14843586.0
32071,5118593.5
32072,4574866.0
32073,3144629.75
32074,5121182.0
32075,14149372.0
32076,21684992.0
32077,8847852.0
32078,3834040.75
32079,4436101.0
32080,5093834.5
32081,29596194.0
32082,5456419.5
32083,3857102.25
32084,6076204.5
32085,8901508.0
32086,10448784.0
32087,5171462.0
32088,24459346.0
32089,5331522.5
32090,13656438.0
32091,7350175.0
32092,5108214.5
32093,5992642.5
32094,8720580.0
32095,6782451.0
32096,4143696.75
32097,13175182.0
32098,6287656.0
32099,8065523.5
32100,9024770.0
32101,5574063.5
32102,4219041.0
32103,3805006.75
32104,6015610.5
32105,5906389.5
32106,7413832.0
32107,5645946.5
32108,3767986.75
32109,6934315.5
32110,3877625.25
32111,13983790.0
32112,21566740.0
32113,8726520.0
32114,6260514.0
32115,10551196.0
32116,5567879.0
32117,8763894.0
32118,7225737.5
32119,9911492.0
32120,12992256.0
32121,3058654.25
32122,9289496.0
32123,25667118.0
32124,8690826.0
32125,11757576.0
32126,7408502.0
32127,8983648.0
32128,6908524.5
32129,5819469.5
32130,4062337.75
32131,11574258.0
32132,2312230.25
32133,3435778.75
32134,4273156.0
32135,6891843.5
32136,11704868.0
32137,9140692.0
32138,6908756.0
32139,7459393.5
32140,5145854.5
32141,3145193.5
32142,4451606.5
32143,8148162.0
32144,4514721.5
32145,40834604.0
32146,7030892.0
32147,4951964.0
32148,4894819.5
32149,10573422.0
32150,5190664.5
32151,9749976.0
32152,5139057.0
32153,7293866.0
32154,3084081.25
32155,7123292.5
32156,5297982.0
32157,12901736.0
32158,11013708.0
32159,13885482.0
32160,6299545.5
32161,9244674.0
32162,9235264.0
32163,9288548.0
32164,16059276.0
32165,9761778.0
32166,10071748.0
32167,11205420.0
32168,9571576.0
32169,4408924.0
32170,12657084.0
32171,15814252.0
32172,8439154.0
32173,7064844.0
32174,8887520.0
32175,20626512.0
32176,5160370.5
32177,11604514.0
32178,6538275.0
32179,8112799.5
32180,7098823.5
32181,6028225.0
32182,4390286.5
32183,5498999.0
32184,12218228.0
32185,5912532.0
32186,7828646.0
32187,3912911.0
32188,9236826.0
32189,4275048.0
32190,5381367.0
32191,4921678.5
32192,16940564.0
32193,6658466.0
32194,3674444.5
32195,11542542.0
32196,15761580.0
32197,13217922.0
32198,7597198.5
32199,8980708.0
32200,8756680.0
32201,8810022.0
32202,3642634.25
32203,3954606.75
32204,7493333.0
32205,17210622.0
32206,7995765.0
32207,10335538.0
32208,6073108.5
32209,5094739.0
32210,6586955.5
32211,40862456.0
32212,5453041.5
32213,5853703.0
32214,8651746.0
32215,5848237.5
32216,6405344.5
32217,6365115.5
32218,5806908.5
32219,10523728.0
32220,5713156.0
32221,7921715.5
32222,3948178.5
32223,4900974.0
32224,5355530.5
32225,7198749.0
32226,9105126.0
32227,18237632.0
32228,10493862.0
32229,19012576.0
32230,5173389.5
32231,14601456.0
32232,3937425.0
32233,5878052.5
32234,10735728.0
32235,25294126.0
32236,7099866.5
32237,35698500.0
32238,7600497.0
32239,14882668.0
32240,7294950.5
32241,5194472.5
32242,5254912.5
32243,7112751.5
32244,4953614.5
32245,8427936.0
32246,6567730.0
32247,6312655.0
32248,8923936.0
32249,7803975.5
32250,5422265.0
32251,4870150.5
32252,8044491.0
32253,9428930.0
32254,30453676.0
32255,5922313.5
32256,6350042.0
32257,3520540.75
32258,7083213.0
32259,5797860.5
32260,9184064.0
32261,26185500.0
32262,9247072.0
32263,4147812.0
32264,5107083.5
32265,10910224.0
32266,15812536.0
32267,6838539.0
32268,4082312.75
32269,6723495.5
32270,10235916.0
32271,6669075.0
32272,4016343.0
32273,9539342.0
32274,5202624.0
32275,6553518.0
32276,10082262.0
32277,12845492.0
32278,6764596.0
32279,4039872.0
32280,5477246.0
32281,6072369.5
32282,10116816.0
32283,7458683.0
32284,4532707.0
32285,11271952.0
32286,10928202.0
32287,5882171.5
32288,4106595.0
32289,5018723.5
32290,9281092.0
32291,4017254.5
32292,9397428.0
32293,6045758.0
32294,11918366.0
32295,6934729.0
32296,8874278.0
32297,11117850.0
32298,8878178.0
32299,3501518.5
32300,6868015.0
32301,14181172.0
32302,8106016.5
32303,7705058.0
32304,5326378.0
32305,4837326.5
32306,6515676.0
32307,15506384.0
32308,4888102.0
32309,6688427.5
32310,4712361.0
32311,9370198.0
32312,4088820.25
32313,5310764.5
32314,6476824.5
32315,13934166.0
32316,6233441.5
32317,10821224.0
32318,11802810.0
32319,5029854.0
32320,9370466.0
32321,7639785.5
32322,4272405.5
32323,6821567.5
32324,6171768.0
32325,5151592.0
32326,4993751.0
32327,6416470.0
32328,8615484.0
32329,5816711.5
32330,6466103.5
32331,7150527.0
32332,7685085.5
32333,8133797.0
32334,5216943.0
32335,7599001.0
32336,8060156.0
32337,6916670.0
32338,4936567.0
32339,8387548.5
32340,7060139.0
32341,7199492.5
32342,5718790.5
32343,7106531.5
32344,5086554.5
32345,5816133.0
32346,6131686.0
32347,4201840.5
32348,6152360.5
32349,5127418.5
32350,13212024.0
32351,7416507.0
32352,11421984.0
32353,4928439.0
32354,7047111.0
32355,5943631.5
32356,6228708.5
32357,8395702.0
32358,7855044.5
32359,24382498.0
32360,5938196.0
32361,8831238.0
32362,8837530.0
32363,6815299.0
32364,5034594.5
32365,7799018.0
32366,6920502.5
32367,3990251.25
32368,4426408.5
32369,8136006.0
32370,4389388.0
32371,7576471.0
32372,10576116.0
32373,9483150.0
32374,16567990.0
32375,6032257.5
32376,7004894.5
32377,5978963.5
32378,7680191.5
32379,3961961.75
32380,8846690.0
32381,3504837.5
32382,10910490.0
32383,13138966.0
32384,4806252.5
32385,8285166.0
32386,9975158.0
32387,4148950.75
32388,5896363.0
32389,10644712.0
32390,5078014.5
32391,7448865.0
32392,7710084.0
32393,7467026.0
32394,5273639.0
32395,5316560.0
32396,3253406.75
32397,7441593.0
32398,5862914.5
32399,10004316.0
32400,5404732.5
32401,7614705.0
32402,3995607.5
32403,10133966.0
32404,5323312.0
32405,13737314.0
32406,7582029.0
32407,6965553.0
32408,4283245.0
32409,19519226.0
32410,5422833.5
32411,7594541.5
32412,10030404.0
32413,14448558.0
32414,14480578.0
32415,5686853.5
32416,11617610.0
32417,7325957.0
32418,6203027.0
32419,6540779.5
32420,8286199.0
32421,2118155.25
32422,4669802.0
32423,6259685.5
32424,6706503.5
32425,4092175.75
32426,9926936.0
32427,12871030.0
32428,7532909.5
32429,9650186.0
32430,2332609.75
32431,8146177.0
32432,10721472.0
32433,3443699.5
32434,11309072.0
32435,7052179.0
32436,7997506.0
32437,10283220.0
32438,7019821.5
32439,5657805.0
32440,5637205.5
32441,3395203.75
32442,9868836.0
32443,5949660.5
32444,5154716.5
32445,8735620.0
32446,8548250.0
32447,8711280.0
32448,5775630.0
32449,12722928.0
32450,7465136.0
32451,12770276.0
32452,6331932.0
32453,7544197.0
32454,4473341.5
32455,7741749.5
32456,6060878.5
32457,5825951.0
32458,8249688.5
32459,9835992.0
32460,6321868.5
32461,11892456.0
32462,7653976.0
32463,4595306.5
32464,8663994.0
32465,4528533.0
32466,9193798.0
32467,4492795.0
32468,7430790.0
32469,7953636.0
32470,12408584.0
32471,20297850.0
32472,7327327.0
32473,5925123.0
32474,4961080.5
32475,14152604.0
32476,6318210.0
32477,4268963.0
32478,7081747.5
32479,4585777.0
32480,12112278.0
32481,5637049.5
32482,5034580.0
32483,10450046.0
32484,13792146.0
32485,15159010.0
32486,7269600.5
32487,6301733.0
32488,12128910.0
32489,12909668.0
32490,5649626.0
32491,8085491.5
32492,10576116.0
32493,9211538.0
32494,6394239.0
32495,6347553.0
32496,5526886.0
32497,7447106.0
32498,13789504.0
32499,11022408.0
32500,4547240.5
32501,8931604.0
32502,7469736.0
32503,5491815.0
32504,4571555.0
32505,11396090.0
32506,6127523.0
32507,3504495.25
32508,5351751.0
32509,3641535.5
32510,10053552.0
32511,4724262.0
32512,5889665.5
32513,5324802.5
32514,7033399.5
32515,7173324.0
32516,8042780.5
32517,9678776.0
32518,4500661.0
32519,4043212.5
32520,2493665.0
32521,7382901.0
32522,6620176.5
32523,6970351.5
32524,7007801.5
32525,4578792.5
32526,8694784.0
32527,7608016.5
32528,4873852.0
32529,6510974.5
32530,5882301.0
32531,6399934.5
32532,15276202.0
32533,5884235.0
32534,5100485.0
32535,5767130.5
32536,11293452.0
32537,7765600.5
32538,9115652.0
32539,5054171.0
32540,8538548.0
32541,10389190.0
32542,6250727.0
32543,6544241.0
32544,5311421.5
32545,5170653.5
32546,11459408.0
32547,5564118.0
32548,4638384.5
32549,3324030.25
32550,6311150.5
32551,4283897.0
32552,6644350.5
32553,6036863.5
32554,9305710.0
32555,8967106.0
32556,9640092.0
32557,4238612.5
32558,7365980.5
32559,9736866.0
32560,5977042.0
32561,6086197.0
32562,11627052.0
32563,5808156.5
32564,5281791.0
32565,8158956.5
32566,4563550.5
32567,4858521.0
32568,10334176.0
32569,7395238.0
32570,4686675.0
32571,5659398.0
32572,6058162.5
32573,8805592.0
32574,6382108.0
32575,7672224.5
32576,7089640.5
32577,4662041.5
32578,5990122.0
32579,8402712.0
32580,5984335.5
32581,4877228.5
32582,6998378.5
32583,7729701.0
32584,4735320.0
32585,4491435.5
32586,5895179.5
32587,4728401.5
32588,7349744.5
32589,2802680.75
32590,8639730.0
32591,8043731.5
32592,4452735.0
32593,3821146.0
32594,4609708.0
32595,7710760.5
32596,10445252.0
32597,6813259.5
32598,10130808.0
32599,5685338.0
32600,7216103.5
32601,5663418.5
32602,7043147.0
32603,6313499.0
32604,4574403.5
32605,5159689.5
32606,5855422.0
32607,7273284.5
32608,7496429.0
32609,7318421.0
32610,5749271.5
32611,6553177.5
32612,3840159.0
32613,5199626.5
32614,9655298.0
32615,4223842.5
32616,6364626.0
32617,8073112.5
32618,5718284.0
32619,4589914.0
32620,6771566.5
32621,5971588.5
32622,20044142.0
32623,11309872.0
32624,14563386.0
32625,9209988.0
32626,7262760.5
32627,7048934.5
32628,8502124.0
32629,12808566.0
32630,5838747.0
32631,5988572.0
32632,5652141.0
32633,6191798.5
32634,6848024.0
32635,8063393.0
32636,4868338.0
32637,8400972.0
32638,6320985.0
32639,9128604.0
32640,6270071.0
32641,6945928.5
32642,5928587.0
32643,12501384.0
32644,7820525.5
32645,6930217.0
32646,7717345.0
32647,14649848.0
32648,5944079.0
32649,8418904.0
32650,7552557.5
32651,2287532.5
32652,10237904.0
32653,9622966.0
32654,6030230.0
32655,13169286.0
32656,4449751.5
32657,5619483.0
32658,8365428.0
32659,3493199.5
32660,7192522.5
32661,7411133.0
32662,13530012.0
32663,8753982.0
32664,9031440.0
32665,13198756.0
32666,6657285.0
32667,6541887.5
32668,6510240.0
32669,7031945.0
32670,7153977.0
32671,5841336.0
32672,4450546.0
32673,8277009.0
32674,6269161.5
32675,4879946.5
32676,7036556.5
32677,3926610.75
32678,9487506.0
32679,5136666.5
32680,20243968.0
32681,8544190.0
32682,5826242.0
32683,8660716.0
32684,6670507.5
32685,4902080.5
32686,6545737.0
32687,5539365.0
32688,6516018.5
32689,6076988.5
32690,8520842.0
32691,5801644.0
32692,13184428.0
32693,6919682.0
32694,6395739.0
32695,9478122.0
32696,3365744.5
32697,7292457.5
32698,6433014.0
32699,5066928.5
32700,8184447.0
32701,11894554.0
32702,13548898.0
32703,8855746.0
32704,9855668.0
32705,9139072.0
32706,5084387.0
32707,8501308.0
32708,5549165.5
32709,5218863.5
32710,9905736.0
32711,6543522.5
32712,8712562.0
32713,6094072.5
32714,8366968.5
32715,4524845.0
32716,4711587.0
32717,8103689.5
32718,8752214.0
32719,5441914.5
32720,5240013.5
32721,14624694.0
32722,6348950.0
32723,4562792.5
32724,7507419.5
32725,16705638.0
32726,5005606.5
32727,4041005.25
32728,8529806.0
32729,4935280.5
32730,9001574.0
32731,6190790.0
32732,5571620.5
32733,6846322.5
32734,4389903.0
32735,5790580.5
32736,4359268.5
32737,5186077.0
32738,8038402.5
32739,39371860.0
32740,5441593.0
32741,6044394.5
32742,13329916.0
32743,7469012.5
32744,13743278.0
32745,5695149.5
32746,10851556.0
32747,6478861.5
32748,3964654.75
32749,4226498.0
32750,8727204.0
32751,6948545.0
32752,28078186.0
32753,6351125.0
32754,8459782.0
32755,6826170.5
32756,6655773.5
32757,10967796.0
32758,6123804.0
32759,5773134.5
32760,4566546.0
32761,5009739.0
32762,7061332.5
32763,6700275.5
32764,5583088.0
32765,5224991.0
32766,7157466.0
32767,6021220.0
32768,5980015.5
32769,6530683.0
32770,6318385.0
32771,11823610.0
32772,13693202.0
32773,6193224.0
32774,5725501.5
32775,6014707.5
32776,5117637.0
32777,4242343.5
32778,5824394.0
32779,4381844.0
32780,6894272.0
32781,6617709.5
32782,5670920.0
32783,9132668.0
32784,9243198.0
32785,6422568.0
32786,4859583.0
32787,9808772.0
32788,4586447.0
32789,5029430.5
32790,4557724.0
32791,5885361.5
32792,5703078.5
32793,16466166.0
32794,2014456.375
32795,5477912.5
32796,5971097.0
32797,6317488.0
32798,4231434.5
32799,12269686.0
32800,3496168.75
32801,5845165.0
32802,8027923.5
32803,4587055.0
32804,10392044.0
32805,10754188.0
32806,5657452.0
32807,4428556.0
32808,6288936.5
32809,9079708.0
32810,5771685.0
32811,8340549.5
32812,5117541.0
32813,5912906.5
32814,3739753.5
32815,4908734.5
32816,2838736.25
32817,6313242.5
32818,8725352.0
32819,3871807.75
32820,5632029.5
32821,11744852.0
32822,6491124.0
32823,8359418.5
32824,6695691.0
32825,5708330.5
32826,9293280.0
32827,8645302.0
32828,5748490.5
32829,6540622.5
32830,5045024.5
32831,6859722.0
32832,3619396.25
32833,11790504.0
32834,10492676.0
32835,6181227.0
32836,5738442.5
32837,6323623.5
32838,4295865.5
32839,29814724.0
32840,7132784.0
32841,5767992.5
32842,7183222.5
32843,4192889.0
32844,5584060.0
32845,8181657.5
32846,11857392.0
32847,3820971.5
32848,12797532.0
32849,3895442.0
32850,8426184.0
32851,9280866.0
32852,3496759.25
32853,4764810.0
32854,8401566.0
32855,10169826.0
32856,4460938.0
32857,6883118.0
32858,3716016.75
32859,6830988.5
32860,7391136.5
32861,5940467.0
32862,6598477.5
32863,6465080.0
32864,6723404.0
32865,7538622.0
32866,3830082.5
32867,3587480.75
32868,9907922.0
32869,6487846.0
32870,4745505.0
32871,5089710.5
32872,8341872.5
32873,4673578.5
32874,4610208.0
32875,9734942.0
32876,7223413.0
32877,8079630.0
32878,11981686.0
32879,4323133.0
32880,8711880.0
32881,7469678.5
32882,7416818.5
32883,4586921.0
32884,7339354.5
32885,4929148.5
32886,5537397.0
32887,5565805.0
32888,7598501.5
32889,4392474.0
32890,5572809.0
32891,6530541.0
32892,4980059.5
32893,11164844.0
32894,5989516.0
32895,8983406.0
32896,6462702.5
32897,3627626.75
32898,10870346.0
32899,8302849.0
32900,6485774.0
32901,5839417.5
32902,7519890.5
32903,5983885.0
32904,11850618.0
32905,6805405.0
32906,7368497.5
32907,4444431.0
32908,6250029.0
32909,3171487.25
32910,8092921.0
32911,8673826.0
32912,6691276.0
32913,6463606.5
32914,4418690.5
32915,8461090.0
32916,10739064.0
32917,5218704.0
32918,9436850.0
32919,12962448.0
32920,5026649.0
32921,4111911.0
32922,5006218.0
32923,5842623.5
32924,3273373.0
32925,4403748.5
32926,3837816.0
32927,9258430.0
32928,9096164.0
32929,10629150.0
32930,5479288.5
32931,6527550.5
32932,5638883.0
32933,6420392.0
32934,4314011.5
32935,11785702.0
32936,4727841.5
32937,4812332.5
32938,7067608.5
32939,5176256.0
32940,6813586.0
32941,13558934.0
32942,7050242.0
32943,4561481.0
32944,5847988.0
32945,5212263.0
32946,7061238.5
32947,9226278.0
32948,12492276.0
32949,5215703.5
32950,3595847.5
32951,7577970.0
32952,8012817.0
32953,7057560.0
32954,6255429.0
32955,11127900.0
32956,5709274.5
32957,4621296.0
32958,14015224.0
32959,13042076.0
32960,6809327.0
32961,11895118.0
32962,4933606.5
32963,9889144.0
32964,4341931.0
32965,8943648.0
32966,7751706.0
32967,6654431.5
32968,6504230.0
32969,6715111.0
32970,5641361.0
32971,5912844.0
32972,4909884.0
32973,5452626.5
32974,7550516.5
32975,8145105.5
32976,6015675.0
32977,5107872.5
32978,6292994.0
32979,5771831.0
32980,4261217.0
32981,5303450.5
32982,5800390.0
32983,6316633.5
32984,4549358.0
32985,3846162.5
32986,6967495.0
32987,8533872.0
32988,5986488.0
32989,4272322.5
32990,8393846.0
32991,3924297.75
32992,6218778.5
32993,4395221.0
32994,3569778.5
32995,7971805.5
32996,6176273.0
32997,8666638.0
32998,19276582.0
32999,3870984.5
33000,6100615.5
33001,5095957.0
33002,5642791.5
33003,4493286.5
33004,6098204.0
33005,5266867.5
33006,11904072.0
33007,5265456.5
33008,4020259.75
33009,7589136.0
33010,5776848.0
33011,4639722.0
33012,5250744.5
33013,4256163.0
33014,5964736.0
33015,5692645.0
33016,4726806.5
33017,4967809.5
33018,6043759.0
33019,5989579.5
33020,4697301.0
33021,6845405.0
33022,6746500.0
33023,7753551.0
33024,14455868.0
33025,4192949.5
33026,5693496.5
33027,4174684.0
33028,6616574.0
33029,6445776.5
33030,8486666.0
33031,4259280.5
33032,9768518.0
33033,9664516.0
33034,3731119.75
33035,6934877.0
33036,5677384.0
33037,6764787.5
33038,6535669.0
33039,9548322.0
33040,10060402.0
33041,4270437.0
33042,9828526.0
33043,7099915.5
33044,5477194.5
33045,13081708.0
33046,6580993.0
33047,9906208.0
33048,9639362.0
33049,21038486.0
33050,9396708.0
33051,5385590.5
33052,10176782.0
33053,7876093.0
33054,4022859.25
33055,10613966.0
33056,5953937.5
33057,9198260.0
33058,5375919.0
33059,10191624.0
33060,4406067.5
33061,4389176.5
33062,7990706.5
33063,6059247.5
33064,4882641.5
33065,5645910.5
33066,8087572.0
33067,5223630.0
33068,6601142.0
33069,14858626.0
33070,10120858.0
33071,11205980.0
33072,5601436.0
33073,4503485.0
33074,12567258.0
33075,6238067.5
33076,6871089.5
33077,7574107.0
33078,5428979.0
33079,10413470.0
33080,6801173.0
33081,15206336.0
33082,7705813.0
33083,7071562.5
33084,5616699.0
33085,9385346.0
33086,10044548.0
33087,3573560.75
33088,4283331.5
33089,9104178.0
33090,8597156.0
33091,4134044.0
33092,4742377.5
33093,17981384.0
33094,5015398.0
33095,3624925.75
33096,7623359.5
33097,5904907.5
33098,5604481.5
33099,6137822.5
33100,5869148.0
33101,5105625.5
33102,6100615.5
33103,2827338.75
33104,4125012.25
33105,10971666.0
33106,4662267.5
33107,3978579.5
33108,12367716.0
33109,6269648.5
33110,5811770.0
33111,6084148.0
33112,5252187.5
33113,7415406.5
33114,4433717.5
33115,7381932.5
33116,4757813.0
33117,4445516.0
33118,12221548.0
33119,13319126.0
33120,3106398.25
33121,5602373.5
33122,5436035.5
33123,37007800.0
33124,3493506.75
33125,7628007.5
33126,6131020.5
33127,5424259.0
33128,6576865.0
33129,12827592.0
33130,8526338.0
33131,9034700.0
33132,4629717.5
33133,28574390.0
33134,7619392.5
33135,8800238.0
33136,8287175.5
33137,4276624.0
33138,13540928.0
33139,7260303.0
33140,5479223.0
33141,5685049.5
33142,8403630.0
33143,3655858.0
33144,3993641.5
33145,5374236.0
33146,6873697.5
33147,3175746.0
33148,6004688.0
33149,15439870.0
33150,4723961.0
33151,5737227.5
33152,17155036.0
33153,11820370.0
33154,7140000.0
33155,13238724.0
33156,8414228.0
33157,6416467.5
33158,17867538.0
33159,4320691.5
33160,4302476.0
33161,5939855.5
33162,9355458.0
33163,5858329.5
33164,5354618.5
33165,6875694.0
33166,4307530.0
33167,5136645.5
33168,5979877.5
33169,4079582.0
33170,6606786.5
33171,8115949.5
33172,10321808.0
33173,4094867.5
33174,6207679.0
33175,3834489.0
33176,5709982.0
33177,6281776.0
33178,6078905.5
33179,12086108.0
33180,5630381.5
33181,5709979.5
33182,5380925.0
33183,4070805.25
33184,5615459.5
33185,7973152.5
33186,5486953.0
33187,5971733.5
33188,7354491.0
33189,8087140.0
33190,5657305.5
33191,13601772.0
33192,8824950.0
33193,7455533.5
33194,5283573.0
33195,6674577.0
33196,5753495.0
33197,3494278.75
33198,5015177.5
33199,6731333.5
33200,4349610.0
33201,7260571.0
33202,10466752.0
33203,8055098.0
33204,5968383.0
33205,7153135.5
33206,5697615.5
33207,11096768.0
33208,9648626.0
33209,5906094.5
33210,3179899.0
33211,6704213.0
33212,6030785.5
33213,3447701.5
33214,7578018.5
33215,5161486.5
33216,4126244.75
33217,5087795.5
33218,5372092.0
33219,3891037.0
33220,7433908.5
33221,7519562.5
33222,5359141.5
33223,2303311.5
33224,12205146.0
33225,7600378.5
33226,5230408.5
33227,4598843.0
33228,4581130.5
33229,6905590.0
33230,6684399.0
33231,7614433.5
33232,8998668.0
33233,9963612.0
33234,15493682.0
33235,6352126.0
33236,7864004.0
33237,15028088.0
33238,9520654.0
33239,6645906.0
33240,6249812.5
33241,5379158.5
33242,4729382.5
33243,3410168.25
33244,12331290.0
33245,8141331.0
33246,7983207.0
33247,4549245.5
33248,11735336.0
33249,14331120.0
33250,12900356.0
33251,8041604.5
33252,11522556.0
33253,7184599.5
33254,3940742.25
33255,8190109.5
33256,8820142.0
33257,5946828.5
33258,17619518.0
33259,5504788.0
33260,5133955.5
33261,7182314.5
33262,7052616.5
33263,6072614.0
33264,9028748.0
33265,9544536.0
33266,6355569.5
33267,6487185.0
33268,6519450.5
33269,11508456.0
33270,3038062.0
33271,5916493.0
33272,5407928.0
33273,6765794.5
33274,7384780.0
33275,6829618.5
33276,13180542.0
33277,8048871.0
33278,5898620.0
33279,7135491.5
33280,6370113.5
33281,6130568.0
33282,7723008.0
33283,6279275.5
33284,7202818.5
33285,12213108.0
33286,5630825.0
33287,4835250.5
33288,12191700.0
33289,5302991.5
33290,5716453.0
33291,5610209.5
33292,7913884.0
33293,6179970.0
33294,5484694.0
33295,5035205.0
33296,3883529.25
33297,7436139.0
33298,8029517.5
33299,13484336.0
33300,3686739.25
33301,8067110.5
33302,4186912.75
33303,10738908.0
33304,11855388.0
33305,6206029.0
33306,6575477.5
33307,9289574.0
33308,6624672.5
33309,5692040.5
33310,17040324.0
33311,6398372.0
33312,4496252.0
33313,5687789.0
33314,9091802.0
33315,5628554.0
33316,6873454.0
33317,8110061.0
33318,6800757.0
33319,7343204.0
33320,8774912.0
33321,5529793.0
33322,4706133.0
33323,8158485.5
33324,11160132.0
33325,7450806.0
33326,6956370.0
33327,6524346.5
33328,6037874.5
33329,11345880.0
33330,3318770.75
33331,20267290.0
33332,4338486.5
33333,11768816.0
33334,5909450.0
33335,12720636.0
33336,10693844.0
33337,3808137.75
33338,9358292.0
33339,6228124.5
33340,7250622.0
33341,8710294.0
33342,22524978.0
33343,7344773.0
33344,5044727.5
33345,5476543.0
33346,13415190.0
33347,18218210.0
33348,6224093.5
33349,6253930.0
33350,5631482.5
33351,11161122.0
33352,5039015.5
33353,7423562.0
33354,5792076.0
33355,4514226.5
33356,7004380.0
33357,9693800.0
33358,3087049.75
33359,11556710.0
33360,4489002.0
33361,10363254.0
33362,2812514.0
33363,7291544.0
33364,6151449.5
33365,9240522.0
33366,13894324.0
33367,6422140.0
33368,10260770.0
33369,6801183.5
33370,5746745.5
33371,6120440.0
33372,5291962.5
33373,6412054.0
33374,6624498.0
33375,6539886.0
33376,5260319.5
33377,7157040.0
33378,27801684.0
33379,5443749.0
33380,6177223.0
33381,6494776.0
33382,4217681.0
33383,5049077.0
33384,9145646.0
33385,3027929.25
33386,12038358.0
33387,7452529.5
33388,7592531.5
33389,4590544.5
33390,6999379.5
33391,5542028.0
33392,12504070.0
33393,5989546.5
33394,5992704.5
33395,10214128.0
33396,7041429.0
33397,6759628.5
33398,4345637.0
33399,10500428.0
33400,19753540.0
33401,13544914.0
33402,3490649.75
33403,6845080.0
33404,11346616.0
33405,9433726.0
33406,5470920.0
33407,7376804.5
33408,10078810.0
33409,12053112.0
33410,6974850.0
33411,5530842.5
33412,10071168.0
33413,5115558.5
33414,7672032.0
33415,18495954.0
33416,12021956.0
33417,6890026.5
33418,9727122.0
33419,8641266.0
33420,11611592.0
33421,7664576.0
33422,8333587.5
33423,3562924.0
33424,7911283.0
33425,6769243.0
33426,7136853.0
33427,15203806.0
33428,4635109.5
33429,4630985.0
33430,4827023.0
33431,4342486.0
33432,5868401.5
33433,6316875.5
33434,8156587.0
33435,8037496.0
33436,5990018.5
33437,5436654.5
33438,5284470.5
33439,3727666.5
33440,5741263.5
33441,5244975.5
33442,9267742.0
33443,6796110.5
33444,14144024.0
33445,4591600.0
33446,8812104.0
33447,2905734.0
33448,7476732.5
33449,11304554.0
33450,6354636.5
33451,14635574.0
33452,8829492.0
33453,4802543.5
33454,6138311.0
33455,6701997.0
33456,5962169.5
33457,5046089.0
33458,4049153.75
33459,14946666.0
33460,13737674.0
33461,12161548.0
33462,7406946.5
33463,5025055.5
33464,14218062.0
33465,5113078.5
33466,3593062.75
33467,5991838.5
33468,3739702.5
33469,11675478.0
33470,6295030.0
33471,2446179.0
33472,9948168.0
33473,8094589.0
33474,4965665.5
33475,3998239.75
33476,5793987.5
33477,8308671.5
33478,5640442.0
33479,12927748.0
33480,8596410.0
33481,7793074.0
33482,5014406.0
33483,7258604.5
33484,6125352.0
33485,15326830.0
33486,13695840.0
33487,5942967.0
33488,12919552.0
33489,11217832.0
33490,12185910.0
33491,10614080.0
33492,6428628.5
33493,7835733.0
33494,6812334.0
33495,10337700.0
33496,6451900.0
33497,10951968.0
33498,8344272.0
33499,7894107.5
33500,6198676.5
33501,8941604.0
33502,4993206.5
33503,9114308.0
33504,11139740.0
33505,6518142.0
33506,10748278.0
33507,8382464.5
33508,5201864.5
33509,5798502.0
33510,10810438.0
33511,7246622.0
33512,5359213.0
33513,16275516.0
33514,4574491.5
33515,4630985.0
33516,4863407.5
33517,8443562.0
33518,7669762.5
33519,6715036.5
33520,5972489.5
33521,7782071.0
33522,4565770.0
33523,6682966.0
33524,5902140.5
33525,8140475.5
33526,9233534.0
33527,6923831.0
33528,6875420.5
33529,3797452.5
33530,5677241.0
33531,5307331.5
33532,4687736.0
33533,6932819.5
33534,4460719.5
33535,7598956.5
33536,7044225.0
33537,3567752.25
33538,8695220.0
33539,8454336.0
33540,9947326.0
33541,13564604.0
33542,25713044.0
33543,10051476.0
33544,5868493.5
33545,7965545.5
33546,5942967.0
33547,8352302.5
33548,8082561.5
33549,9413212.0
33550,13339934.0
33551,7705565.0
33552,6924187.5
33553,4682538.0
33554,8419800.0
33555,15962820.0
33556,4675730.0
33557,9700502.0
33558,26888598.0
33559,7954127.5
33560,5324221.5
33561,2260183.75
33562,7763578.5
33563,6273505.5
33564,5476266.0
33565,5527212.5
33566,9066508.0
33567,9593334.0
33568,1981728.0
33569,4467302.5
33570,9960082.0
33571,2815086.0
33572,7013348.0
33573,3785251.75
33574,7681166.0
33575,5369968.0
33576,4542902.5
33577,10190306.0
33578,11525360.0
33579,7255914.5
33580,8749930.0
33581,7176013.5
