id,label
2998,2
2999,2
3000,6
3001,4
3002,0
3003,6
3004,6
3005,4
3006,2
3007,0
3008,2
3009,3
3010,2
3011,2
3012,0
3013,0
3014,3
3015,3
3016,2
3017,0
3018,3
3019,0
3020,0
3021,4
3022,5
3023,4
3024,0
3025,2
3026,5
3027,2
3028,3
3029,4
3030,3
3031,3
3032,6
3033,3
3034,6
3035,5
3036,6
3037,3
3038,5
3039,3
3040,0
3041,6
3042,4
3043,3
3044,4
3045,3
3046,3
3047,3
3048,3
3049,5
3050,4
3051,3
3052,3
3053,6
3054,2
3055,4
3056,3
3057,3
3058,4
3059,3
3060,2
3061,3
3062,4
3063,3
3064,4
3065,6
3066,5
3067,4
3068,2
3069,3
3070,4
3071,6
3072,5
3073,2
3074,4
3075,5
3076,3
3077,2
3078,5
3079,4
3080,4
3081,5
3082,4
3083,3
3084,5
3085,0
3086,2
3087,2
3088,2
3089,4
3090,2
3091,4
3092,3
3093,3
3094,0
3095,5
3096,2
3097,4
3098,4
3099,4
3100,0
3101,3
3102,3
3103,3
3104,3
3105,5
3106,4
3107,4
3108,3
3109,2
3110,0
3111,3
3112,2
3113,3
3114,4
3115,4
3116,4
3117,5
3118,4
3119,1
3120,4
3121,3
3122,4
3123,6
3124,3
3125,4
3126,4
3127,4
3128,2
3129,4
3130,4
3131,3
3132,0
3133,2
3134,4
3135,5
3136,4
3137,3
3138,2
3139,5
3140,0
3141,3
3142,6
3143,6
3144,3
3145,6
3146,2
3147,3
3148,4
3149,3
3150,0
3151,2
3152,3
3153,4
3154,3
3155,2
3156,6
3157,2
3158,2
3159,4
3160,3
3161,3
3162,6
3163,5
3164,0
3165,4
3166,3
3167,6
3168,2
3169,4
3170,4
3171,4
3172,4
3173,3
3174,3
3175,4
3176,2
3177,4
3178,4
3179,4
3180,0
3181,3
3182,6
3183,0
3184,0
3185,4
3186,5
3187,3
3188,3
3189,6
3190,2
3191,4
3192,6
3193,5
3194,2
3195,4
3196,5
3197,4
3198,4
3199,3
3200,4
3201,3
3202,6
3203,4
3204,3
3205,4
3206,4
3207,2
3208,3
3209,4
3210,4
3211,0
3212,0
3213,4
3214,4
3215,0
3216,0
3217,0
3218,4
3219,2
3220,5
3221,6
3222,0
3223,4
3224,3
3225,3
3226,5
3227,6
3228,2
3229,4
3230,0
3231,4
3232,2
3233,4
3234,6
3235,6
3236,3
3237,0
3238,0
3239,5
3240,4
3241,3
3242,6
3243,3
3244,5
3245,3
3246,4
3247,3
3248,4
3249,0
3250,2
3251,3
3252,5
3253,6
3254,6
3255,0
3256,2
3257,5
3258,2
3259,5
3260,5
3261,6
3262,2
3263,3
3264,0
3265,6
3266,4
3267,4
3268,3
3269,6
3270,4
3271,2
3272,6
3273,0
3274,2
3275,4
3276,3
3277,6
3278,3
3279,6
3280,1
3281,3
3282,0
3283,4
3284,3
3285,4
3286,4
3287,0
3288,4
3289,5
3290,6
3291,6
3292,0
3293,4
3294,0
3295,5
3296,4
3297,4
3298,3
3299,6
3300,6
3301,2
3302,3
3303,3
3304,3
3305,4
3306,2
3307,6
3308,2
3309,2
3310,0
3311,2
3312,3
3313,3
3314,2
3315,2
3316,4
3317,4
3318,3
3319,4
3320,2
3321,4
3322,5
3323,0
3324,1
3325,0
3326,2
3327,0
3328,1
3329,4
3330,5
3331,5
3332,6
3333,5
3334,3
3335,1
3336,4
3337,3
3338,4
3339,3
3340,6
3341,6
3342,0
3343,2
3344,4
3345,6
3346,0
3347,4
3348,2
3349,4
3350,4
3351,0
3352,5
3353,3
3354,6
3355,4
3356,0
3357,2
3358,4
3359,3
3360,2
3361,3
3362,0
3363,4
3364,6
3365,0
3366,3
3367,2
3368,4
3369,4
3370,6
3371,3
3372,6
3373,6
3374,0
3375,3
3376,2
3377,2
3378,4
3379,4
3380,3
3381,6
3382,4
3383,3
3384,4
3385,0
3386,3
3387,2
3388,2
3389,2
3390,5
3391,3
3392,6
3393,4
3394,0
3395,2
3396,3
3397,6
3398,2
3399,4
3400,4
3401,4
3402,2
3403,4
3404,4
3405,1
3406,0
3407,6
3408,6
3409,3
3410,5
3411,2
3412,2
3413,0
3414,6
3415,0
3416,4
3417,4
3418,2
3419,0
3420,0
3421,2
3422,6
3423,4
3424,4
3425,3
3426,2
3427,3
3428,4
3429,4
3430,4
3431,3
3432,4
3433,3
3434,4
3435,3
3436,4
3437,5
3438,4
3439,5
3440,4
3441,2
3442,5
3443,5
3444,0
3445,6
3446,6
3447,3
3448,4
3449,3
3450,6
3451,3
3452,0
3453,3
3454,2
3455,4
3456,2
3457,3
3458,6
3459,4
3460,3
3461,5
3462,3
3463,6
3464,5
3465,2
3466,0
3467,2
3468,3
3469,4
3470,5
3471,4
3472,0
3473,3
3474,4
3475,6
3476,3
3477,4
3478,4
3479,3
3480,4
3481,2
3482,6
3483,3
3484,6
3485,0
3486,6
3487,0
3488,6
3489,3
3490,2
3491,0
3492,2
3493,6
3494,6
3495,2
3496,2
3497,0
3498,0
3499,4
3500,2
3501,4
3502,6
3503,5
3504,6
3505,5
3506,4
3507,4
3508,0
3509,2
3510,6
3511,6
3512,4
3513,6
3514,2
3515,6
3516,0
3517,6
3518,3
3519,4
3520,4
3521,4
3522,0
3523,2
3524,4
3525,4
3526,2
3527,3
3528,0
3529,4
3530,4
3531,0
3532,4
3533,2
3534,6
3535,3
3536,4
3537,6
3538,0
3539,3
3540,3
3541,4
3542,3
3543,4
3544,2
3545,2
3546,4
3547,4
3548,0
3549,3
3550,3
3551,1
3552,2
3553,3
3554,3
3555,4
3556,2
3557,2
3558,4
3559,4
3560,4
3561,4
3562,4
3563,6
3564,2
3565,3
3566,0
3567,4
3568,2
3569,0
3570,2
3571,4
3572,0
3573,3
3574,5
3575,5
3576,2
3577,2
3578,3
3579,4
3580,1
3581,4
3582,3
3583,3
3584,2
3585,3
3586,6
3587,4
3588,6
3589,1
3590,4
3591,2
3592,4
3593,2
3594,0
3595,6
3596,3
3597,0
3598,3
3599,5
3600,3
3601,6
3602,4
3603,4
3604,6
3605,2
3606,5
3607,4
3608,2
3609,3
3610,6
3611,0
3612,6
3613,3
3614,2
3615,2
3616,6
3617,6
3618,3
3619,4
3620,6
3621,4
3622,2
3623,1
3624,6
3625,2
3626,0
3627,0
3628,4
3629,6
3630,6
3631,2
3632,4
3633,6
3634,4
3635,3
3636,6
3637,6
3638,3
3639,4
3640,6
3641,3
3642,0
3643,0
3644,2
3645,5
3646,6
3647,6
3648,4
3649,4
3650,5
3651,4
3652,6
3653,3
3654,0
3655,3
3656,5
3657,6
3658,4
3659,2
3660,4
3661,5
3662,4
3663,3
3664,4
3665,6
3666,2
3667,5
3668,4
3669,2
3670,3
3671,5
3672,6
3673,4
3674,4
3675,6
3676,2
3677,3
3678,3
3679,3
3680,5
3681,0
3682,6
3683,4
3684,4
3685,4
3686,5
3687,4
3688,2
3689,2
3690,3
3691,6
3692,6
3693,3
3694,4
3695,5
3696,5
3697,4
3698,3
3699,0
3700,0
3701,0
3702,0
3703,3
3704,6
3705,3
3706,2
3707,3
3708,5
3709,6
3710,3
3711,5
3712,4
3713,4
3714,4
3715,2
3716,3
3717,3
3718,3
3719,6
3720,3
3721,2
3722,4
3723,5
3724,0
3725,6
3726,2
3727,3
3728,2
3729,4
3730,3
3731,3
3732,4
3733,4
3734,6
3735,2
3736,3
3737,6
3738,4
3739,6
3740,6
3741,6
3742,4
3743,0
3744,5
3745,4
3746,4
3747,6
3748,3
3749,6
3750,2
3751,3
3752,5
3753,6
3754,2
3755,6
3756,2
3757,3
3758,6
3759,3
3760,5
3761,0
3762,3
3763,6
3764,0
3765,6
3766,6
3767,0
3768,4
3769,4
3770,6
3771,4
3772,2
3773,4
3774,6
3775,5
3776,2
3777,4
3778,2
3779,3
3780,2
3781,4
3782,0
3783,2
3784,6
3785,5
3786,6
3787,2
3788,3
3789,2
3790,2
3791,4
3792,6
3793,3
3794,4
3795,0
3796,5
3797,0
3798,2
3799,4
3800,6
3801,5
3802,2
3803,0
3804,6
3805,4
3806,5
3807,0
3808,0
3809,3
3810,4
3811,4
3812,5
3813,6
3814,4
3815,2
3816,1
3817,5
3818,3
3819,3
3820,6
3821,5
3822,2
3823,4
3824,4
3825,0
3826,6
3827,3
3828,5
3829,2
3830,4
3831,2
3832,6
3833,2
3834,2
3835,3
3836,4
3837,2
3838,6
3839,0
3840,4
3841,6
3842,2
3843,4
3844,5
3845,3
3846,3
3847,3
3848,3
3849,3
3850,0
3851,3
3852,2
3853,0
3854,5
3855,6
3856,4
3857,4
3858,4
3859,3
3860,2
3861,0
3862,4
3863,2
3864,3
3865,3
3866,4
3867,6
3868,6
3869,0
3870,4
3871,4
3872,3
3873,6
3874,4
3875,0
3876,2
3877,2
3878,4
3879,2
3880,4
3881,3
3882,6
3883,4
3884,0
3885,3
3886,3
3887,0
3888,6
3889,4
3890,0
3891,0
3892,0
3893,4
3894,3
3895,4
3896,6
3897,4
3898,3
3899,4
3900,6
3901,0
3902,5
3903,4
3904,4
3905,3
3906,4
3907,2
3908,4
3909,3
3910,4
3911,3
3912,2
3913,4
3914,2
3915,2
3916,4
3917,4
3918,3
3919,0
3920,3
3921,5
3922,2
3923,6
3924,5
3925,4
3926,5
3927,3
3928,4
3929,4
3930,6
3931,2
3932,2
3933,4
3934,0
3935,3
3936,5
3937,0
3938,0
3939,3
3940,2
3941,0
3942,6
3943,5
3944,4
3945,4
3946,4
3947,4
3948,3
3949,2
3950,3
3951,3
3952,4
3953,0
3954,3
3955,4
3956,4
3957,6
3958,5
3959,2
3960,3
3961,3
3962,0
3963,4
3964,4
3965,3
3966,5
3967,3
3968,0
3969,3
3970,6
3971,2
3972,4
3973,6
3974,3
3975,0
3976,2
3977,3
3978,6
3979,6
3980,2
3981,3
3982,2
3983,4
3984,6
3985,4
3986,2
3987,5
3988,2
3989,6
3990,3
3991,6
3992,3
3993,6
3994,6
3995,4
3996,4
3997,6
3998,4
3999,2
4000,4
4001,0
4002,4
4003,6
4004,2
4005,6
4006,4
4007,2
4008,0
4009,4
4010,5
4011,2
4012,3
4013,2
4014,3
4015,6
4016,3
4017,2
4018,4
4019,3
4020,4
4021,6
4022,4
4023,3
4024,3
4025,2
4026,4
4027,5
4028,3
4029,4
4030,4
4031,0
4032,6
4033,6
4034,4
4035,2
4036,4
4037,4
4038,3
4039,4
4040,5
4041,4
4042,6
4043,4
4044,2
4045,0
4046,0
4047,2
4048,0
4049,2
4050,4
4051,6
4052,2
4053,5
4054,4
4055,3
4056,4
4057,4
4058,3
4059,6
4060,3
4061,6
4062,4
4063,4
4064,3
4065,5
4066,2
4067,6
4068,2
4069,4
4070,6
4071,5
4072,4
4073,6
4074,6
4075,2
4076,5
4077,6
4078,6
4079,0
4080,2
4081,0
4082,4
4083,6
4084,6
4085,2
4086,2
4087,3
4088,3
4089,2
4090,2
4091,1
4092,4
4093,3
4094,0
4095,2
4096,4
4097,5
4098,4
4099,3
4100,4
4101,4
4102,4
4103,1
4104,4
4105,4
4106,5
4107,2
4108,6
4109,4
4110,5
4111,4
4112,6
4113,6
4114,6
4115,5
4116,3
4117,4
4118,3
4119,6
4120,4
4121,3
4122,5
4123,3
4124,4
4125,6
4126,3
4127,4
4128,1
4129,5
4130,4
4131,4
4132,0
4133,6
4134,4
4135,4
4136,3
4137,3
4138,6
4139,4
4140,0
4141,2
4142,6
4143,4
4144,4
4145,4
4146,6
4147,4
4148,1
4149,0
4150,4
4151,0
4152,4
4153,6
4154,0
4155,3
4156,0
4157,5
4158,5
4159,3
4160,4
4161,6
4162,6
4163,4
4164,0
4165,0
4166,6
4167,4
4168,0
4169,5
4170,6
4171,0
4172,6
4173,3
4174,3
4175,5
4176,2
4177,3
4178,3
4179,3
4180,0
4181,6
4182,2
4183,3
4184,0
4185,3
4186,4
4187,3
4188,3
4189,0
4190,3
4191,6
4192,4
4193,3
4194,4
4195,3
4196,6
4197,3
4198,0
4199,4
4200,0
4201,0
4202,4
4203,1
4204,3
4205,6
4206,4
4207,2
4208,3
4209,5
4210,2
4211,2
4212,6
4213,4
4214,1
4215,5
4216,5
4217,4
4218,4
4219,4
4220,2
4221,4
4222,2
4223,4
4224,2
4225,2
4226,6
4227,3
4228,4
4229,4
4230,4
4231,5
4232,6
4233,3
4234,5
4235,1
4236,5
4237,2
4238,4
4239,2
4240,5
4241,5
4242,4
4243,3
4244,3
4245,4
4246,3
4247,6
4248,6
4249,3
4250,0
4251,0
4252,4
4253,3
4254,3
4255,6
4256,4
4257,4
4258,3
4259,6
4260,4
4261,4
4262,3
4263,4
4264,3
4265,4
4266,3
4267,0
4268,4
4269,3
4270,4
4271,2
4272,0
4273,4
4274,3
4275,6
4276,5
4277,0
4278,4
4279,5
4280,5
4281,4
4282,2
4283,0
4284,3
4285,0
4286,3
4287,6
4288,2
4289,3
4290,4
4291,2
4292,3
4293,2
4294,3
4295,1
4296,2
4297,3
4298,0
4299,2
4300,6
4301,5
4302,6
4303,6
4304,6
4305,6
4306,4
4307,4
4308,3
4309,4
4310,2
4311,4
4312,5
4313,4
4314,4
4315,3
4316,5
4317,4
4318,2
4319,4
4320,6
4321,3
4322,2
4323,3
4324,4
4325,0
4326,2
4327,0
4328,3
4329,6
4330,0
4331,4
4332,3
4333,5
4334,3
4335,1
4336,2
4337,3
4338,4
4339,0
4340,6
4341,3
4342,2
4343,4
4344,4
4345,4
4346,2
4347,0
4348,3
4349,0
4350,4
4351,4
4352,4
4353,0
4354,0
4355,0
4356,3
4357,4
4358,5
4359,3
4360,6
4361,6
4362,6
4363,5
4364,6
4365,3
4366,4
4367,6
4368,2
4369,3
4370,2
4371,0
4372,4
4373,4
4374,0
4375,3
4376,4
4377,4
4378,3
4379,4
4380,4
4381,0
4382,3
4383,3
4384,4
4385,3
4386,5
4387,4
4388,2
4389,2
4390,0
4391,6
4392,3
4393,3
4394,6
4395,3
4396,0
4397,5
4398,6
4399,0
4400,4
4401,6
4402,4
4403,2
4404,2
4405,0
4406,2
4407,3
4408,0
4409,4
4410,6
4411,4
4412,6
4413,3
4414,3
4415,4
4416,2
4417,3
4418,0
4419,2
4420,2
4421,4
4422,2
4423,4
4424,6
4425,3
4426,6
4427,4
4428,6
4429,3
4430,2
4431,6
4432,1
4433,4
4434,2
4435,3
4436,4
4437,3
4438,5
4439,6
4440,6
4441,6
4442,3
4443,4
4444,3
4445,4
4446,4
4447,3
4448,4
4449,2
4450,6
4451,4
4452,4
4453,2
4454,0
4455,3
4456,4
4457,3
4458,3
4459,3
4460,2
4461,5
4462,3
4463,6
4464,2
4465,3
4466,3
4467,3
4468,5
4469,6
4470,4
4471,2
4472,4
4473,6
4474,2
4475,4
4476,6
4477,4
4478,6
4479,3
4480,5
4481,5
4482,2
4483,5
4484,0
4485,3
4486,4
4487,6
4488,4
4489,3
4490,6
4491,4
4492,3
4493,6
4494,3
4495,2
4496,2
4497,4
4498,3
4499,2
4500,0
4501,0
4502,5
4503,3
4504,6
4505,6
4506,4
4507,3
4508,4
4509,2
4510,4
4511,3
4512,0
4513,4
4514,5
4515,4
4516,3
4517,5
4518,2
4519,3
4520,3
4521,3
4522,3
4523,5
4524,0
4525,6
4526,6
4527,3
4528,6
4529,2
4530,2
4531,4
4532,2
4533,5
4534,6
4535,4
4536,2
4537,3
4538,6
4539,5
4540,4
4541,3
4542,2
4543,3
4544,2
4545,4
4546,6
4547,0
4548,2
4549,4
4550,6
4551,0
4552,3
4553,4
4554,3
4555,4
4556,4
4557,3
4558,3
4559,3
4560,2
4561,4
4562,3
4563,4
4564,4
4565,3
4566,3
4567,0
4568,3
4569,3
4570,4
4571,4
4572,4
4573,6
4574,3
4575,1
4576,6
4577,6
4578,2
4579,3
4580,4
4581,5
4582,6
4583,6
4584,3
4585,6
4586,0
4587,2
4588,4
4589,3
4590,2
4591,3
4592,3
4593,4
4594,2
4595,2
4596,4
4597,5
4598,3
4599,3
4600,4
4601,6
4602,4
4603,4
4604,5
4605,4
4606,4
4607,2
4608,6
4609,4
4610,6
4611,4
4612,0
4613,3
4614,3
4615,0
4616,3
4617,3
4618,4
4619,0
4620,5
4621,4
4622,4
4623,6
4624,2
4625,4
4626,5
4627,6
4628,0
4629,3
4630,6
4631,6
4632,4
4633,3
4634,6
4635,4
4636,2
4637,4
4638,5
4639,2
4640,4
4641,4
4642,6
4643,0
4644,6
4645,0
4646,6
4647,2
4648,3
4649,0
4650,2
4651,6
4652,6
4653,2
4654,4
4655,5
4656,2
4657,3
4658,3
4659,3
4660,4
4661,6
4662,4
4663,0
4664,4
4665,2
4666,3
4667,5
4668,6
4669,2
4670,0
4671,5
4672,4
4673,0
4674,0
4675,2
4676,5
4677,3
4678,1
4679,0
4680,5
4681,0
4682,3
4683,3
4684,5
4685,1
4686,6
4687,4
4688,4
4689,2
4690,4
4691,2
4692,0
4693,2
4694,6
4695,6
4696,4
4697,4
4698,3
4699,4
4700,4
4701,0
4702,5
4703,4
4704,3
4705,6
4706,3
4707,4
4708,6
4709,6
4710,5
4711,4
4712,4
4713,4
4714,3
4715,6
4716,6
4717,4
4718,2
4719,6
4720,5
4721,2
4722,5
4723,4
4724,0
4725,4
4726,2
4727,0
4728,6
4729,6
4730,5
4731,2
4732,3
4733,3
4734,4
4735,4
4736,0
4737,3
4738,4
4739,0
4740,0
4741,6
4742,3
4743,6
4744,5
4745,2
4746,5
4747,2
4748,4
4749,3
4750,0
4751,3
4752,5
4753,6
4754,3
4755,3
4756,6
4757,2
4758,0
4759,6
4760,2
4761,4
4762,4
4763,3
4764,0
4765,2
4766,0
4767,3
4768,4
4769,0
4770,3
4771,6
4772,4
4773,2
4774,2
4775,2
4776,3
4777,4
4778,6
4779,2
4780,4
4781,4
4782,4
4783,4
4784,4
4785,0
4786,2
4787,4
4788,4
4789,6
4790,4
4791,5
4792,5
4793,6
4794,6
4795,3
4796,4
4797,4
4798,4
4799,3
4800,0
4801,4
4802,5
4803,2
4804,4
4805,4
4806,4
4807,4
4808,6
4809,3
4810,4
4811,3
4812,6
4813,4
4814,4
4815,3
4816,0
4817,4
4818,6
4819,4
4820,3
4821,3
4822,3
4823,3
4824,3
4825,4
4826,2
4827,6
4828,4
4829,4
4830,0
4831,3
4832,3
4833,0
4834,2
4835,3
4836,4
4837,2
4838,4
4839,2
4840,4
4841,4
4842,3
4843,3
4844,2
4845,4
4846,6
4847,6
4848,2
4849,2
4850,4
4851,0
4852,1
4853,3
4854,6
4855,6
4856,0
4857,4
4858,5
4859,3
4860,2
4861,3
4862,2
4863,4
4864,6
4865,3
4866,6
4867,4
4868,6
4869,4
4870,2
4871,4
4872,6
4873,2
4874,2
4875,4
4876,4
4877,6
4878,4
4879,0
4880,4
4881,6
4882,6
4883,6
4884,4
4885,3
4886,2
4887,5
4888,4
4889,4
4890,4
4891,4
4892,6
4893,5
4894,4
4895,2
4896,4
4897,4
4898,3
4899,4
4900,4
4901,0
4902,2
4903,6
4904,4
4905,6
4906,2
4907,6
4908,4
4909,6
4910,2
4911,4
4912,4
4913,0
4914,2
4915,2
4916,4
4917,3
4918,4
4919,6
4920,4
4921,3
4922,2
4923,5
4924,0
4925,3
4926,3
4927,4
4928,6
4929,4
4930,2
4931,4
4932,3
4933,6
4934,3
4935,2
4936,0
4937,2
4938,2
4939,2
4940,5
4941,2
4942,2
4943,5
4944,3
4945,0
4946,4
4947,6
4948,3
4949,0
4950,5
4951,3
4952,0
4953,2
4954,2
4955,2
4956,3
4957,0
4958,5
4959,4
4960,3
4961,1
4962,2
4963,6
4964,0
4965,6
4966,3
4967,3
4968,4
4969,5
4970,4
4971,6
4972,0
4973,0
4974,3
4975,4
4976,3
4977,4
4978,6
4979,3
4980,4
4981,3
4982,4
4983,3
4984,2
4985,0
4986,3
4987,4
4988,0
4989,4
4990,6
4991,3
4992,6
4993,2
4994,6
4995,3
4996,6
4997,0
4998,4
4999,6
5000,2
5001,2
5002,3
5003,4
5004,6
5005,6
5006,2
5007,0
5008,6
5009,0
5010,0
5011,2
5012,3
5013,4
5014,3
5015,6
5016,4
5017,2
5018,3
5019,2
5020,0
5021,0
5022,3
5023,6
5024,6
5025,5
5026,4
5027,3
5028,5
5029,3
5030,0
5031,6
5032,3
5033,2
5034,4
5035,4
5036,5
5037,5
5038,4
5039,4
5040,2
5041,4
5042,4
5043,2
5044,4
5045,4
5046,5
5047,4
5048,3
5049,6
5050,5
5051,0
5052,3
5053,2
5054,0
5055,2
5056,4
5057,4
5058,4
5059,4
5060,3
5061,3
5062,2
5063,2
5064,4
5065,0
5066,4
5067,4
5068,2
5069,4
5070,0
5071,4
5072,3
5073,4
5074,2
5075,2
5076,6
5077,4
5078,2
5079,4
5080,5
5081,6
5082,4
5083,4
5084,1
5085,6
5086,6
5087,2
5088,4
5089,3
5090,3
5091,6
5092,2
5093,3
5094,4
5095,2
5096,5
5097,4
5098,6
5099,4
5100,0
5101,6
5102,2
5103,6
5104,4
5105,3
5106,5
5107,6
5108,3
5109,3
5110,6
5111,4
5112,6
5113,4
5114,6
5115,2
5116,5
5117,5
5118,0
5119,5
5120,4
5121,4
5122,6
5123,5
5124,6
5125,2
5126,2
5127,3
5128,2
5129,4
5130,3
5131,4
5132,3
5133,6
5134,3
5135,0
5136,0
5137,3
5138,4
5139,4
5140,6
5141,2
5142,6
5143,2
5144,3
5145,3
5146,4
5147,6
5148,4
5149,6
5150,2
5151,4
5152,6
5153,3
5154,4
5155,4
5156,6
5157,2
5158,3
5159,3
5160,4
5161,6
5162,6
5163,6
5164,6
5165,3
5166,3
5167,4
5168,4
5169,3
5170,5
5171,6
5172,4
5173,3
5174,5
5175,4
5176,4
5177,5
5178,4
5179,3
5180,0
5181,6
5182,2
5183,1
5184,6
5185,4
5186,3
5187,4
5188,0
5189,3
5190,4
5191,6
5192,6
5193,6
5194,6
5195,6
5196,4
5197,3
5198,5
5199,5
5200,4
5201,5
5202,5
5203,4
5204,4
5205,2
5206,3
5207,0
5208,3
5209,4
5210,5
5211,0
5212,4
5213,4
5214,4
5215,3
5216,4
5217,0
5218,3
5219,4
5220,0
5221,2
5222,2
5223,0
5224,3
5225,4
5226,5
5227,6
5228,6
5229,3
5230,6
5231,0
5232,6
5233,2
5234,4
5235,3
5236,2
5237,3
5238,4
5239,4
5240,3
5241,0
5242,6
5243,6
5244,6
5245,3
5246,5
5247,4
5248,4
5249,4
5250,4
5251,4
5252,2
5253,6
5254,2
5255,3
5256,0
5257,4
5258,2
5259,0
5260,4
5261,1
5262,0
5263,2
5264,4
5265,1
5266,6
5267,6
5268,0
5269,0
5270,0
5271,3
5272,3
5273,4
5274,6
5275,3
5276,3
5277,2
5278,4
5279,6
5280,0
5281,2
5282,2
5283,6
5284,5
5285,6
5286,1
5287,0
5288,5
5289,0
5290,3
5291,6
5292,4
5293,0
5294,6
5295,0
5296,5
5297,3
5298,5
5299,6
5300,5
5301,4
5302,4
5303,3
5304,6
5305,3
5306,3
5307,5
5308,6
5309,6
5310,4
5311,0
5312,6
5313,0
5314,0
5315,2
5316,5
5317,4
5318,3
5319,4
5320,3
5321,5
5322,6
5323,4
5324,3
5325,5
5326,3
5327,0
5328,6
5329,3
5330,2
5331,4
5332,3
5333,3
5334,3
5335,3
5336,2
5337,6
5338,0
5339,5
5340,3
5341,6
5342,4
5343,5
5344,3
5345,3
5346,5
5347,0
5348,3
5349,0
5350,0
5351,4
5352,2
5353,6
5354,2
5355,4
5356,3
5357,0
5358,6
5359,1
5360,0
5361,4
5362,4
5363,2
5364,0
5365,6
5366,4
5367,4
5368,6
5369,0
5370,3
5371,4
5372,6
5373,3
5374,0
5375,3
5376,0
5377,6
5378,4
5379,6
5380,0
5381,4
5382,3
5383,2
5384,6
5385,3
5386,2
5387,5
5388,2
5389,3
5390,4
5391,6
5392,0
5393,3
5394,4
5395,5
5396,2
5397,2
5398,3
5399,2
5400,3
5401,4
5402,6
5403,2
5404,6
5405,2
5406,2
5407,0
5408,2
5409,3
5410,3
5411,2
5412,4
5413,4
5414,6
5415,6
5416,5
5417,1
5418,6
5419,3
5420,4
5421,4
5422,4
5423,4
5424,0
5425,5
5426,0
5427,5
5428,6
5429,0
5430,4
5431,5
5432,4
5433,6
5434,2
5435,5
5436,3
5437,5
5438,3
5439,0
5440,0
5441,3
5442,4
5443,6
5444,4
5445,4
5446,6
5447,0
5448,6
5449,3
5450,3
5451,5
5452,6
5453,5
5454,3
5455,4
5456,4
5457,0
5458,5
5459,6
5460,5
5461,3
5462,4
5463,2
5464,3
5465,6
5466,6
5467,4
5468,0
5469,2
5470,6
5471,2
5472,0
5473,3
5474,6
5475,0
5476,5
5477,6
5478,5
5479,6
5480,2
5481,4
5482,4
5483,4
5484,6
5485,4
5486,4
5487,6
5488,4
5489,3
5490,2
5491,2
5492,0
5493,3
5494,3
5495,0
5496,2
5497,0
5498,0
5499,5
5500,3
5501,3
5502,3
5503,6
5504,2
5505,3
5506,4
5507,3
5508,2
5509,2
5510,6
5511,5
5512,4
5513,0
5514,0
5515,4
5516,4
5517,3
5518,2
5519,4
5520,2
5521,4
5522,6
5523,2
5524,4
5525,3
5526,2
5527,2
5528,5
5529,0
5530,5
5531,2
5532,6
5533,2
5534,3
5535,3
5536,3
5537,4
5538,6
5539,0
5540,4
5541,4
5542,2
5543,4
5544,2
5545,4
5546,3
5547,0
5548,3
5549,1
5550,4
5551,3
5552,4
5553,4
5554,0
5555,3
5556,3
5557,3
5558,4
5559,4
5560,6
5561,2
5562,4
5563,6
5564,4
5565,3
5566,5
5567,6
5568,4
5569,3
5570,6
5571,3
5572,3
5573,4
5574,2
5575,4
5576,2
5577,6
5578,4
5579,5
5580,2
5581,2
5582,2
5583,6
5584,3
5585,0
5586,0
5587,4
5588,0
5589,5
5590,4
5591,4
5592,3
5593,3
5594,3
5595,2
5596,0
5597,6
5598,2
5599,3
5600,4
5601,2
5602,6
5603,4
5604,3
5605,4
5606,3
5607,3
5608,3
5609,4
5610,2
5611,4
5612,6
5613,4
5614,6
5615,6
5616,2
5617,3
5618,4
5619,4
5620,3
5621,5
5622,6
5623,0
5624,2
5625,4
5626,0
5627,2
5628,0
5629,4
5630,4
5631,5
5632,4
5633,4
5634,6
5635,3
5636,2
5637,4
5638,4
5639,2
5640,6
5641,2
5642,2
5643,4
5644,3
5645,3
5646,0
5647,0
5648,4
5649,4
5650,0
5651,1
5652,3
5653,4
5654,4
5655,4
5656,5
5657,6
5658,4
5659,3
5660,5
5661,3
5662,4
5663,2
5664,4
5665,2
5666,3
5667,6
5668,3
5669,3
5670,6
5671,2
5672,3
5673,4
5674,0
5675,6
5676,6
5677,3
5678,6
5679,6
5680,0
5681,4
5682,3
5683,4
5684,5
5685,3
5686,5
5687,2
5688,3
5689,4
5690,6
5691,2
5692,4
5693,3
5694,6
5695,3
5696,0
5697,6
5698,2
5699,4
5700,2
5701,2
5702,5
5703,3
5704,5
5705,4
5706,6
5707,4
5708,0
5709,6
5710,4
5711,6
5712,3
5713,6
5714,1
5715,2
5716,6
5717,5
5718,0
5719,6
5720,3
5721,3
5722,3
5723,1
5724,0
5725,3
5726,3
5727,3
5728,3
5729,0
5730,2
5731,3
5732,3
5733,4
5734,4
5735,4
5736,3
5737,4
5738,3
5739,4
5740,5
5741,2
5742,2
5743,5
5744,3
5745,6
5746,6
5747,3
5748,4
5749,4
5750,4
5751,4
5752,3
5753,2
5754,3
5755,3
5756,1
5757,3
5758,0
5759,3
5760,3
5761,2
5762,3
5763,5
5764,5
5765,6
5766,4
5767,4
5768,4
5769,4
5770,3
5771,4
5772,0
5773,4
5774,3
5775,2
5776,2
5777,2
5778,3
5779,6
5780,2
5781,6
5782,6
5783,4
5784,5
5785,2
5786,2
5787,2
5788,3
5789,3
5790,5
5791,2
5792,3
5793,6
5794,4
5795,0
5796,4
